;item_id;questionnaire;code;text;latent_variable;answers;participant;created;given_answer;reverse_coded;personal_goal;goal_id;goal
3275;3275;goal_characteristics_questionnaire_item_24;gcq_130;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel ist in Übereinstimmung mit meinem idealen Selbst. (24/32)</p>";Wertekongruenz;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:54:14.931399+00:00;0.5;False;;654;Nachholen
3276;3276;goal_characteristics_questionnaire_item_24;gcq_130;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel ist in Übereinstimmung mit meinem idealen Selbst. (24/32)</p>";Wertekongruenz;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:54:14.955239+00:00;0.5;False;;651;Nachholen
3277;3277;goal_characteristics_questionnaire_item_24;gcq_130;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel ist in Übereinstimmung mit meinem idealen Selbst. (24/32)</p>";Wertekongruenz;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:54:15.026309+00:00;0.5;False;;659;Üben
3278;3278;goal_characteristics_questionnaire_item_24;gcq_130;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel ist in Übereinstimmung mit meinem idealen Selbst. (24/32)</p>";Wertekongruenz;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:54:15.050295+00:00;0.5;False;;656;Üben
3279;3279;goal_characteristics_questionnaire_item_24;gcq_130;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel ist in Übereinstimmung mit meinem idealen Selbst. (24/32)</p>";Wertekongruenz;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:54:15.074102+00:00;0.5;False;;653;Üben
3280;3280;goal_characteristics_questionnaire_item_24;gcq_130;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel ist in Übereinstimmung mit meinem idealen Selbst. (24/32)</p>";Wertekongruenz;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:54:15.097626+00:00;0.5;False;;658;Wiederholen
3281;3281;goal_characteristics_questionnaire_item_24;gcq_130;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel ist in Übereinstimmung mit meinem idealen Selbst. (24/32)</p>";Wertekongruenz;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:54:15.121499+00:00;0.5;False;;655;Wiederholen
3282;3282;goal_characteristics_questionnaire_item_24;gcq_130;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel ist in Übereinstimmung mit meinem idealen Selbst. (24/32)</p>";Wertekongruenz;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:54:15.145529+00:00;0.5;False;;652;Wiederholen
3283;3283;goal_characteristics_questionnaire_item_24;gcq_130;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel ist in Übereinstimmung mit meinem idealen Selbst. (24/32)</p>";Wertekongruenz;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:54:15.169174+00:00;0.5;False;;643;Zettel 10
3284;3284;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:07.832733+00:00;0.5;False;;598;Bachelor
3285;3285;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:07.860254+00:00;0.5;False;;599;Bachelorarbeit
3286;3286;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:07.884935+00:00;0.5;False;;602;Pflichtbereich
3287;3287;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:07.909109+00:00;0.5;False;;623;Überfachlicher Wahlbereich
3288;3288;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:07.933160+00:00;0.5;False;;600;Wahlpflichtbereich
3289;3289;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:07.957381+00:00;0.5;False;;604;Experimentalphysik
3290;3290;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:07.983068+00:00;0.5;False;;603;Mathematik
3291;3291;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.010205+00:00;0.5;False;;606;Studienprojekt
3292;3292;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.034798+00:00;0.5;False;;605;Theoretische Physik
3293;3293;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.058838+00:00;0.5;False;;624;Auswählen
3294;3294;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.082833+00:00;0.5;False;;601;Auswählen
3295;3295;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.106781+00:00;0.5;False;;611;ExPhy I
3296;3296;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.130437+00:00;0.5;False;;612;ExPhy II
3297;3297;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.154712+00:00;0.5;False;;613;ExPhy III
3298;3298;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.178917+00:00;0.5;False;;617;ExPhy IV
3299;3299;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.203071+00:00;0.5;False;;618;ExPhy V
3300;3300;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.227108+00:00;0.5;False;;614;Laborversuche 1
3301;3301;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.250979+00:00;0.5;False;;615;Laborversuche 2
3302;3302;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.276259+00:00;0.5;False;;616;Laborversuche 3
3303;3303;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.348729+00:00;0.5;False;;609;MfA I
3304;3304;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.373777+00:00;0.5;False;;610;MfA II
3305;3305;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.398128+00:00;0.5;False;;607;MMP I
3306;3306;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.424470+00:00;0.5;False;;608;MMP II
3307;3307;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.450336+00:00;0.5;False;;619;Theo I
3308;3308;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.475946+00:00;0.5;False;;620;Theo II
3309;3309;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.500085+00:00;0.5;False;;621;Theo III
3310;3310;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.524323+00:00;0.5;False;;622;Theo IV
3311;3311;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.551020+00:00;0.5;False;;634;ExPhyI-Klausur
3312;3312;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.575930+00:00;0.5;False;;645;MfAI-Klausur
3313;3313;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.600294+00:00;0.5;False;;628;MMPI-Klausur
3314;3314;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.624235+00:00;0.5;False;;625;Übungen
3315;3315;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.648256+00:00;0.5;False;;638;Bestehen
3316;3316;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.672842+00:00;0.5;False;;650;Bestehen
3317;3317;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.697612+00:00;0.5;False;;630;Bestehen
3318;3318;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.767276+00:00;0.5;False;;648;Vorbereitung ExPhyI
3319;3319;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.792303+00:00;0.5;False;;636;Zulassung
3320;3320;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.816726+00:00;0.5;False;;649;Vorbereitung MfAI
3321;3321;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.841406+00:00;0.5;False;;647;Vorbereitung MMPI
3322;3322;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.865691+00:00;0.5;False;;626;Zettel 11
3323;3323;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.890720+00:00;0.5;False;;644;Zettel 11
3324;3324;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.915434+00:00;0.5;False;;627;Zettel 12
3325;3325;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.939896+00:00;0.5;False;;657;Nachholen
3326;3326;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.965949+00:00;0.5;False;;654;Nachholen
3327;3327;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:08.992077+00:00;0.5;False;;651;Nachholen
3328;3328;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:09.018123+00:00;0.5;False;;659;Üben
3329;3329;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:09.042780+00:00;0.5;False;;656;Üben
3330;3330;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:09.067177+00:00;0.5;False;;653;Üben
3331;3331;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:09.092800+00:00;0.5;False;;658;Wiederholen
3332;3332;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:09.117720+00:00;0.5;False;;655;Wiederholen
3333;3333;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:09.187928+00:00;0.5;False;;652;Wiederholen
3334;3334;goal_characteristics_questionnaire_item_25;gcq_134;"<p style='font-weight: bold;font-size: x-large;'>
                                        Das Erreichen dieses Ziels ist mir wichtig. (25/32)</p>";Wichtigkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:55:09.212771+00:00;0.5;False;;643;Zettel 10
3335;3335;goal_characteristics_questionnaire_item_26;gcq_141;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel wurde mir kürzlich erst bewusst. (26/32)</p>";Bewusstheit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:56:04.022019+00:00;0.25;True;;598;Bachelor
3336;3336;goal_characteristics_questionnaire_item_26;gcq_141;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel wurde mir kürzlich erst bewusst. (26/32)</p>";Bewusstheit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:56:04.048882+00:00;0.25;True;;599;Bachelorarbeit
3337;3337;goal_characteristics_questionnaire_item_26;gcq_141;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel wurde mir kürzlich erst bewusst. (26/32)</p>";Bewusstheit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:56:04.073311+00:00;0.25;True;;602;Pflichtbereich
3338;3338;goal_characteristics_questionnaire_item_26;gcq_141;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel wurde mir kürzlich erst bewusst. (26/32)</p>";Bewusstheit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:56:04.097608+00:00;0.25;True;;623;Überfachlicher Wahlbereich
3339;3339;goal_characteristics_questionnaire_item_26;gcq_141;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel wurde mir kürzlich erst bewusst. (26/32)</p>";Bewusstheit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:56:04.122506+00:00;0.25;True;;600;Wahlpflichtbereich
3340;3340;goal_characteristics_questionnaire_item_26;gcq_141;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel wurde mir kürzlich erst bewusst. (26/32)</p>";Bewusstheit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:56:04.146879+00:00;0.25;True;;604;Experimentalphysik
3341;3341;goal_characteristics_questionnaire_item_26;gcq_141;"<p style='font-weight: bold;font-size: x-large;'>
                                        Dieses Ziel wurde mir kürzlich erst bewusst. (26/32)</p>";Bewusstheit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:56:04.171009+00:00;0.25;True;;603;Mathematik
